,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
141,"['How many radians?', 'Multiply half the radian measure of $$\\(\\theta\\)$$ by the square of the radius $$\\(r: A = \\frac{1}{2}\\theta r^{2}.\\)$$']",8.96299123764038,6.979000000000001,5.283856189774724,0.0,2.0,0.03015274,1.0
142,"['What is angular speed?', 'In addition to finding the area of a sector, we can use angles to describe the speed of a moving object.']",8.755000233650208,7.571,4.840223928941851,0.0,3.0,0.012566062,0.0
143,"['What is linear speed?', 'An object traveling in a circular path has two types of speed.']",-2.4125836789608,8.028,4.321928094887362,0.0,3.0,0.011937759,0.0
144,"['What is linear speed?', 'Linear speed is speed along a straight path and can be determined by the distance it moves along (its displacement) in a given time interval.']",9.274919629096985,8.214,5.129283016944966,0.0,3.0,0.011937759,0.5
145,"['How does one measure linear speed?', 'For instance, if a wheel with radius 5 inches rotates once a second, a point on the edge of the wheel moves a distance equal to the circumference, or $$\\(10\\pi\\)$$ inches, every second.']",8.798928260803223,6.859999999999999,5.717850465126433,0.0,5.0,0.009675868,0.0
146,"['What happens next?', 'So the linear speed of the point is $$\\(10\\pi\\)$$ in./s.']",8.979482054710388,9.872,4.501629167387825,0.0,2.0,0.028620722,0.0
147,"['What else is included?', 'The equation for linear speed is as follows where $$\\(v\\)$$ is linear speed, $$\\(s\\)$$ is displacement, and $$\\(t\\)$$ is time.']",8.354833126068115,8.468,4.956164067207165,0.0,3.0,0.009361716,0.0
148,"['What does angular speed mean?', 'Angular speed results from circular motion and can be determined by the angle through which a point rotates in a given time interval.']",9.532296657562256,6.573,5.0,0.0,4.0,0.011246625,0.0
149,"['What else is angular speed?', 'In other words, angular speed is angular rotation per unit time.']",9.290916323661804,6.336,4.201841232302569,0.0,4.0,0.012691722,1.0
150,"['How does it correlate to time?', 'So, for instance, if a gear makes a full rotation every 4 seconds, we can calculate its angular speed as $$\\(\\frac{360\\mspace{14mu}\\text{degrees}}{4\\mspace{14mu}\\text{seconds}} =\\)$$ 90 degrees per second.']",9.101619720458984,5.574,5.862575937540271,0.0,5.0,0.008607753,0.0
151,"['How else can you measure angular speed?', 'Angular speed can be given in radians per second, rotations per minute, or degrees per hour for example.']",8.936293721199036,5.879,4.954196310386876,0.0,6.0,0.01646154,0.0
152,"['How is the equation for angular speed set up?', 'The equation for angular speed is as follows, where $$\\(\\omega\\)$$ (read as omega) is angular speed, $$\\(\\theta\\)$$ is the angle traversed, and $$\\(t\\)$$ is time.']",8.521291017532349,7.959999999999999,5.335479296672178,0.0,8.0,0.011686437,0.0
153,"['What is the definition of angular speed?', 'Combining the definition of angular speed with the arc length equation, $$\\(s = r\\theta,\\)$$ we can find a relationship between angular and linear speeds.']",8.716182708740234,4.779,5.269630874107453,0.0,6.0,0.010995304,0.0
154,"['What is the formula to calculate the angular speed?', 'The angular speed equation can be solved for $$\\(\\theta,\\)$$ giving $$\\(\\theta = \\omega t.\\)$$']",9.086418747901917,6.877,4.963745994207331,0.0,8.0,0.013005874,0.0
155,"['How does the angular speed calculate in linear?', 'Substituting this into the arc length equation gives:']",9.555251598358154,6.336,4.321928094887362,0.0,7.0,0.011686437,1.0
156,"['How would you use the angle measure?', 'If necessary, convert the angle measure to radians.']",9.05757188796997,6.386,4.121928094887363,0.0,6.0,0.015770407,0.5
157,"['How would you convert it to radians?', 'Divide the angle in radians by the number of time units elapsed: $$\\(\\omega = \\frac{\\theta}{t}.\\)$$']",8.77475619316101,7.773999999999999,5.271928094887364,0.0,6.0,0.042657252,0.5
158,"['What happens when you have a smaller number than 1?', 'The resulting speed will be in radians per time unit.']",9.765049815177917,7.825,4.584962500721156,0.0,9.0,0.01834645,0.5
159,"['How should you begin?', 'Convert the total rotation to radians if necessary.']",8.860991597175598,4.8469999999999995,4.0,0.0,3.0,0.023906821,1.0
160,"['What does radians do?', 'Divide the total rotation in radians by the elapsed time to find the angular speed: apply $$\\(\\omega = \\frac{\\theta}{t}.\\)$$']",9.020093083381653,6.877,5.308771516813207,0.0,3.0,0.057748068,0.5
161,"['Why is that important?', 'Multiply the angular speed by the length of the radius to find the linear speed, expressed in terms of the length unit used for the radius and the time unit used for the elapsed time: apply $$\\(v = r\\omega.\\)$$']",6.951764822006226,7.554,5.526814258979204,1.0,3.0,0.012754552,0.0
162,"['What country is Mt. Everest located in?', 'Mt. Everest, which straddles the border between China and Nepal, is the tallest mountain in the world.']",9.628456830978394,8.028,4.874999999999998,0.0,7.0,0.01005285,1.0
163,"['How tall is it?', 'Measuring its height is no easy task and, in fact, the actual measurement has been a source of controversy for hundreds of years.']",9.242370128631592,7.468999999999999,5.044394119358453,0.0,3.0,0.019980038,0.5
164,"['How did they do it?', 'The measurement process involves the use of triangles and a branch of mathematics known as trigonometry.']",9.488771557807922,6.928,4.643856189774724,0.0,4.0,0.012440401,0.0
165,"['How did you find the relationship between these two triangles?', 'In this section, we will define a new group of functions known as trigonometric functions, and find out how they can be used to measure heights, such as those of the tallest mountains.']",9.391681551933289,7.503,5.643856189774724,0.0,9.0,0.026970858,0.5
166,"['What else is significant about this document?', 'Figure 1 shows a right triangle with a vertical side of length $$\\(y\\)$$ and a horizontal side has length $$\\(x.\\)$$ Notice that the triangle is inscribed in a circle of radius 1.']",9.693804383277893,6.6739999999999995,5.552188259778778,0.0,6.0,0.021549871,1.0
167,"['What else is significant about the right triangles?', 'Such a circle, with a center at the origin and a radius of 1, is known as a unit circle.']",9.704769849777222,7.419,5.087462841250341,0.0,7.0,0.017341165,0.5
168,"['What is the relationship among the three sides of a right-angled triangle?', 'We can define the trigonometric functions in terms an angle t and the lengths of the sides of the triangle.']",9.475467801094055,7.215999999999999,5.058813890331201,0.0,11.0,0.01646154,1.0
169,"['Is there anything else interesting?', 'The adjacent side is the side closest to the angle, x.']",9.554249048233032,7.1819999999999995,4.392317422778759,0.0,4.0,0.023199737,0.0
170,"['What does adjacent mean?', '(Adjacent means “next to.”)']",9.274742603302002,7.587999999999999,4.0,0.0,3.0,0.008984734,0.0
171,"['Is there any other interesting information?', 'The opposite side is the side across from the angle, y.']",9.482579827308655,6.285,4.459431618637297,0.0,5.0,0.013571346,0.5
172,"['Is there anything else interesting about the sides of a triangle?', 'The hypotenuse is the side of the triangle opposite the right angle, 1.']",9.52724575996399,6.776000000000001,4.857980995127571,0.0,10.0,0.022610499,0.0
173,"['What are the names of these sides?', 'These sides are labeled in Figure 2.']",9.803299903869629,10.0,4.169925001442313,0.0,6.0,0.016712861,0.5
174,"['What is the sine?', 'Find the sine as the ratio of the opposite side to the hypotenuse.']",9.281172156333923,9.669,4.297079327540664,0.0,3.0,0.0201057,1.0
175,"['What is the cosine?', 'Find the cosine as the ratio of the adjacent side to the hypotenuse.']",9.190199971199036,7.976999999999999,4.297079327540664,0.0,3.0,0.023788974,1.0
176,"['What is the tangent?', 'Find the tangent as the ratio of the opposite side to the adjacent side.']",9.254847764968872,7.926,4.368522527728206,0.0,3.0,0.015267765,1.0
177,"['What other functions do you have to learn about?', 'In addition to sine, cosine, and tangent, there are three more functions.']",8.2743239402771,8.620000000000001,4.807354922057605,0.0,8.0,0.050573748,1.0
178,"['What is special about these functions?', 'These too are defined in terms of the sides of the triangle.']",9.815412759780884,8.772,4.368522527728206,0.0,5.0,0.0143253105,0.5
179,"[""Let's move on to the definitions of cotangent and quadratic."", 'Take another look at these definitions.']",9.855373501777649,4.644,4.297079327540664,0.0,10.0,0.015581916,1.0
180,"['What are these definitions for?', 'These functions are the reciprocals of the first three functions.']",9.460723996162415,7.231999999999999,4.247927513443585,0.0,4.0,0.012000589,1.0
181,"['What is your final question?', 'When working with right triangles, keep in mind that the same rules apply regardless of the orientation of the triangle.']",9.680587649345398,6.725,4.840223928941851,0.0,4.0,0.0137598375,1.0
182,"['What does it mean?', 'In fact, we can evaluate the six trigonometric functions of either of the two acute angles in the triangle in Figure 5.']",9.40909206867218,7.5200000000000005,4.954196310386876,0.0,3.0,0.010618322,1.0
183,"['Is there anything else interesting about this section?', 'The side opposite one acute angle is the side adjacent to the other acute angle, and vice versa.']",9.218459725379944,6.6739999999999995,4.889680181354619,0.0,7.0,0.036870047,1.0
184,"['Why did you do this?', 'Many problems ask for all six trigonometric functions for a given angle in a triangle.']",9.402281045913696,7.825,4.584962500721156,0.0,4.0,0.022021262,1.0
185,"['What is the most important part of this?', 'A possible strategy to use is to find the sine, cosine, and tangent of the angles first.']",9.106879234313965,7.571,4.954196310386876,0.0,7.0,0.014136819,0.0
186,"['Is there a specific reason for this?', 'Then, find the other trigonometric functions easily using the reciprocals.']",8.406993746757507,4.593,4.459431618637297,0.0,6.0,0.010681152,0.5
187,"['Can you explain the difference between degrees and minutes?', 'If needed, draw the right triangle and label the angle provided.']",8.712695240974426,5.287,4.643856189774724,0.0,8.0,0.013382856,0.5
188,"['Does it need to be a right triangle?', 'Identify the angle, the adjacent side, the side opposite the angle, and the hypotenuse of the right triangle.']",9.274669885635376,6.6739999999999995,4.801969876934211,0.0,7.0,0.017215505,0.0
189,"['Are the sides equal lengths?', 'Find the required function:sine as the ratio of the opposite side to the hypotenusecosine as the ratio of the adjacent side to the hypotenusetangent as the ratio of the opposite side to the adjacent sidesecant as the ratio of the hypotenuse to the adjacent sidecosecant as the ratio of the hypotenuse to the opposite sidecotangent as the ratio of the adjacent side to the opposite side']",7.28667140007019,4.39,4.770246427604134,0.0,4.0,0.015958898,0.0
190,"['What angle do we need to use?', 'It is helpful to evaluate the trigonometric functions as they relate to the special angles—multiples of $$\\(30{^\\circ},60{^\\circ},\\)$$ and $$\\(45{^\\circ}.\\)$$']",9.396446943283081,4.982,5.387537511266052,0.0,6.0,0.014576632,0.5
191,"['What angle is the right triangle based off of?', 'Remember, however, that when dealing with right triangles, we are limited to angles between $$\\(0{^\\circ}\\text{~and~90°}\\text{.}\\)$$']",9.28514301776886,5.0840000000000005,5.492260864523372,0.0,8.0,0.015079274,0.5
192,"['What was the question?', 'Suppose we have a $$\\(30{^\\circ},60{^\\circ},90{^\\circ}\\)$$ triangle, which can also be described as a $$\\(\\frac{\\pi}{6},\\frac{\\pi}{3},\\frac{\\pi}{2}\\)$$ triangle.']",7.8786540031433105,5.337,5.442847503907678,0.0,3.0,0.008796243,0.0
193,"['What is the relationship between those side lengths?', 'The sides have lengths in the relation $$\\(s,\\sqrt{3}s,2s.\\)$$']",8.439751267433167,8.028,4.937499999999999,0.0,7.0,0.026970858,0.5
194,"['What was the next question?', 'The sides of a $$\\(45{^\\circ},45{^\\circ}\\operatorname{},90{^\\circ}\\)$$ triangle, which can also be described as a $$\\(\\frac{\\pi}{4},\\frac{\\pi}{4},\\frac{\\pi}{2}\\)$$ triangle, have lengths in the relation $$\\(s,s,\\sqrt{2}s.\\)$$']",8.22929322719574,4.982,5.774875532647878,0.0,4.0,0.012754552,0.5
195,"['Are there any other relations shown?', 'These relations are shown in Figure 8.']",9.861894249916077,7.3340000000000005,4.08746284125034,0.0,5.0,0.013131535,0.5
196,"['What side lengths?', 'Use the side lengths shown in Figure 8 for the special angle you wish to evaluate.']",9.549817442893982,8.721,4.436605434317882,0.0,2.0,0.015016444,0.5
197,"['How do you know what ratio?', 'Use the ratio of side lengths appropriate to the function you wish to evaluate.']",9.375974535942078,7.825,4.584962500721156,0.0,5.0,0.01822079,1.0
198,"['What is equal cofunction of complements?', 'If we look more closely at the relationship between the sine and cosine of the special angles, we notice a pattern.']",9.02068316936493,6.623,5.0,0.0,5.0,0.008544922,1.0
199,"['What pattern do we notice?', 'In a right triangle with angles of $$\\(\\frac{\\pi}{6}\\)$$ and $$\\(\\frac{\\pi}{3},\\)$$ we see that the sine of $$\\(\\frac{\\pi}{3},\\)$$ namely $$\\(\\frac{\\sqrt{3}}{2},\\)$$ is also the cosine of $$\\(\\frac{\\pi}{6},\\)$$ while the sine of $$\\(\\frac{\\pi}{6},\\)$$ namely $$\\(\\frac{1}{2},\\)$$ is also the cosine of $$\\(\\frac{\\pi}{3}.\\)$$']",8.039699792861938,7.503,5.2950216580400715,0.0,4.0,0.011058134,1.0
200,"[""Can you tell me what's the difference between cosines and sines?"", 'The interrelationship between the sines and cosines of $$\\(\\frac{\\pi}{6}\\)$$ and $$\\(\\frac{\\pi}{3}\\)$$ also holds for the two acute angles in any right triangle, since in every case, the ratio of the same two sides would constitute the sine of one angle and the cosine of the other.']",8.437263369560242,5.947,6.197474999535274,0.0,11.0,0.023317585,0.0
